boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,BoroCTLbl,household_income_acs2018_Households (HH) Count,household_income_acs2018_HH 0-10k,household_income_acs2018_HH 10k-15k,household_income_acs2018_HH 15k-25k,household_income_acs2018_HH 25k-35k,household_income_acs2018_HH 35k-50k,household_income_acs2018_HH 50k-75k,household_income_acs2018_HH 75k-100k,household_income_acs2018_HH 100k-150k,household_income_acs2018_HH 150k-200k,household_income_acs2018_HH 200k-UP,household_income_acs2018_Household Median Income,Hospital N,Addresss,System,Number of,GFA,Year built,Latitude,Longitude
"4","4147900",Queens,I,"147900","1479",QN45,Douglas Manor-Douglaston-Little Neck,"4104",9172314.9510099999606609344482421875000,15085.9850392000007559545338153839111,Queens 1479,"1717",5.8,0.8,9.1,5.3,8.3,16.9,11.6,20.5,10.4,11.3,"84507",Long Island Jewish Medical Center,"270-05 76th Ave, New Hyde Park, NY 11040",Northwell,"1025","2,014,617","1959",40.753290999999997,-73.709252199999995
"4","4150702",Queens,I,"150702","1507.02",QN45,Douglas Manor-Douglaston-Little Neck,"4104",8964552.5138099994510412216186523437500,13235.6759586999996827216818928718567,Queens 1507.02,"1158",0,1.8,4,7.2,9.4,22.1,13.1,17.3,13.5,11.7,"82500",Long Island Jewish Medical Center,"270-05 76th Ave, New Hyde Park, NY 11040",Northwell,"1025","2,014,617","1959",40.753290999999997,-73.709252199999995
"3","3050600",Brooklyn,E,"050600","506",BK42,Flatbush,"4015",1773129.5715199999976903200149536132813,6694.8895683299997472204267978668213,Brooklyn 506,"2023",13.2,1.7,12.9,9.1,8,18.6,14.5,10.7,6.9,4.4,"55272",University Hospital of Brooklyn (Downstate),"445 Lenox Road, Brooklyn, NY 11203",SUNY,"342","1,061,288","1956",40.655007400000002,-73.946440600000003
"3","3050600",Brooklyn,E,"050600","506",BK42,Flatbush,"4015",1773129.5715199999976903200149536132813,6694.8895683299997472204267978668213,Brooklyn 506,"2023",13.2,1.7,12.9,9.1,8,18.6,14.5,10.7,6.9,4.4,"55272",New York-Presbyterian Brooklyn Methodist Hospital,"506 Sixth Street, Brooklyn, NY 11215",NewYork-Presbyterian,"591","577,381","1931",40.668331600000002,-73.982023600000005
"2","2044901",Bronx,I,"044901","449.01",BX62,Woodlawn-Wakefield,"3702",1709525.5811799999792128801345825195313,5644.9449990100001741666346788406372,Bronx 449.01,"823",4.1,10.1,9.6,3.9,13.6,15.8,13.4,17.4,2.4,9.7,"61827",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2044902",Bronx,I,"044902","449.02",BX62,Woodlawn-Wakefield,"3702",1677273.9588200000580400228500366210938,5917.2890553400002318085171282291412,Bronx 449.02,"821",7.9,2.7,10.1,11.7,9.6,11.9,17.8,15.8,3.7,8.8,"66705",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2001600",Bronx,E,"001600","16",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"3709",5221330.0925599997863173484802246093750,9671.3062047599996731150895357131958,Bronx 16,"1982",8.4,12.5,11.8,16.5,15.1,17.8,8.1,7.7,1.2,1.1,"35802",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2004200",Bronx,E,"004200","42",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"3709",5212172.3403799999505281448364257812500,10267.9931522999995650025084614753723,Bronx 42,"2736",11.6,16,13.9,10.3,13.5,15.5,12.8,6.4,0,0,"33016",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2025300",Bronx,E,"025300","253",BX30,Kingsbridge Heights,"3706",1342439.4185099999886006116867065429688,5424.8656611699998393305577337741852,Bronx 253,"2025",13.2,5.2,19.2,14.7,16.4,23.7,5.2,1.1,0.7,0.7,"33048",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2025300",Bronx,E,"025300","253",BX30,Kingsbridge Heights,"3706",1342439.4185099999886006116867065429688,5424.8656611699998393305577337741852,Bronx 253,"2025",13.2,5.2,19.2,14.7,16.4,23.7,5.2,1.1,0.7,0.7,"33048",New York-Presbyterian Hospital - Allen Hospital,"5141 Broadway, New York, NY 10034",NewYork-Presbyterian,"196","393,924","1988",40.873370299999998,-73.915299099999999
"4","4061900",Queens,I,"061900","619",QN21,Middle Village,"4110",2551803.2108499999158084392547607421875,8803.5970717799991689389571547508240,Queens 619,"1048",5,1.4,5.5,4.1,13.5,14.2,14.1,33.8,8.3,0,"92792",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"1","1010800",Manhattan,I,"010800","108",MN19,Turtle Bay-East Midtown,"3808",1950021.4965200000442564487457275390625,5627.4773102199997083516791462898254,Manhattan 108,"4991",3,1.6,3.6,2.6,3.6,11.6,7.9,17,16.3,32.8,"145529",Rockefeller University Hospital,"1230 York Avenue, New York, NY 10021",Others,"40","1,200,000","1940",40.762503799999998,-73.957727800000001
"1","1010800",Manhattan,I,"010800","108",MN19,Turtle Bay-East Midtown,"3808",1950021.4965200000442564487457275390625,5627.4773102199997083516791462898254,Manhattan 108,"4991",3,1.6,3.6,2.6,3.6,11.6,7.9,17,16.3,32.8,"145529",Memorial Hospital for Cancer and Allied Diseases,"1275 York Avenue, New York, NY 10065",Others,"514","538,454","1940",40.764161500000000,-73.958290599999998
"1","1011203",Manhattan,I,"011203","112.03",MN19,Turtle Bay-East Midtown,"3808",854082.5126699999673292040824890136719,3701.1732807200000934244599193334579,Manhattan 112.03,"648",2.3,0.8,8.6,1.4,4.6,10.6,7.4,18.8,7.3,38.1,"128793",Rockefeller University Hospital,"1230 York Avenue, New York, NY 10021",Others,"40","1,200,000","1940",40.762503799999998,-73.957727800000001
"1","1011203",Manhattan,I,"011203","112.03",MN19,Turtle Bay-East Midtown,"3808",854082.5126699999673292040824890136719,3701.1732807200000934244599193334579,Manhattan 112.03,"648",2.3,0.8,8.6,1.4,4.6,10.6,7.4,18.8,7.3,38.1,"128793",Memorial Hospital for Cancer and Allied Diseases,"1275 York Avenue, New York, NY 10065",Others,"514","538,454","1940",40.764161500000000,-73.958290599999998
"1","1009400",Manhattan,I,"009400","94",MN17,Midtown-Midtown South,"3807",1646379.2027100000996142625808715820313,5738.9397520700003951787948608398438,Manhattan 94,"38",0,0,10.5,0,0,34.2,0,10.5,0,44.7,"0",NYU Langone Hospitals,"550 First Avenue, New York, NY 10016",NYU Langone,"844","1,153,372","1900",40.742126499999998,-73.976152900000002
"1","1009600",Manhattan,I,"009600","96",MN17,Midtown-Midtown South,"3807",1887288.3130600000731647014617919921875,5737.3562448900001982110552489757538,Manhattan 96,"98",0,0,0,0,20.4,0,12.2,23.5,8.2,35.7,"144063",NYU Langone Hospitals,"550 First Avenue, New York, NY 10016",NYU Langone,"844","1,153,372","1900",40.742126499999998,-73.976152900000002
"1","1009600",Manhattan,I,"009600","96",MN17,Midtown-Midtown South,"3807",1887288.3130600000731647014617919921875,5737.3562448900001982110552489757538,Manhattan 96,"98",0,0,0,0,20.4,0,12.2,23.5,8.2,35.7,"144063",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"1","1011201",Manhattan,I,"011201","112.01",MN17,Midtown-Midtown South,"3807",856164.3694670000113546848297119140625,3716.1471010000000205764081329107285,Manhattan 112.01,"480",3.1,3.1,4,5.2,8.8,11.5,4.4,13.3,8.8,37.9,"138235",Memorial Hospital for Cancer and Allied Diseases,"1275 York Avenue, New York, NY 10065",Others,"514","538,454","1940",40.764161500000000,-73.958290599999998
"1","1011201",Manhattan,I,"011201","112.01",MN17,Midtown-Midtown South,"3807",856164.3694670000113546848297119140625,3716.1471010000000205764081329107285,Manhattan 112.01,"480",3.1,3.1,4,5.2,8.8,11.5,4.4,13.3,8.8,37.9,"138235",Lenox Hill Hospital,"100 East 77th Street, New York, NY 10021",Northwell,"632","775,241","1930",40.773934300000001,-73.963080800000000
"1","1011201",Manhattan,I,"011201","112.01",MN17,Midtown-Midtown South,"3807",856164.3694670000113546848297119140625,3716.1471010000000205764081329107285,Manhattan 112.01,"480",3.1,3.1,4,5.2,8.8,11.5,4.4,13.3,8.8,37.9,"138235",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"1","1011202",Manhattan,I,"011202","112.02",MN17,Midtown-Midtown South,"3807",839525.5503099999623373150825500488281,3688.7620798600000853184610605239868,Manhattan 112.02,"191",1,5.2,2.6,5.2,2.1,4.2,9.4,23,8.9,38.2,"145208",Memorial Hospital for Cancer and Allied Diseases,"1275 York Avenue, New York, NY 10065",Others,"514","538,454","1940",40.764161500000000,-73.958290599999998
"1","1011202",Manhattan,I,"011202","112.02",MN17,Midtown-Midtown South,"3807",839525.5503099999623373150825500488281,3688.7620798600000853184610605239868,Manhattan 112.02,"191",1,5.2,2.6,5.2,2.1,4.2,9.4,23,8.9,38.2,"145208",Lenox Hill Hospital,"100 East 77th Street, New York, NY 10021",Northwell,"632","775,241","1930",40.773934300000001,-73.963080800000000
"1","1010900",Manhattan,I,"010900","109",MN17,Midtown-Midtown South,"3807",1891364.6619400000199675559997558593750,5703.5315204799999264650978147983551,Manhattan 109,"93",0,3.2,0,0,3.2,0,10.8,19.4,30.1,33.3,"166359",Bellevue Hospital Center,"462 First Avenue, New York, NY 10016",Health+,"912","2,124,441","1910",40.739088799999998,-73.983771300000001
"1","1010900",Manhattan,I,"010900","109",MN17,Midtown-Midtown South,"3807",1891364.6619400000199675559997558593750,5703.5315204799999264650978147983551,Manhattan 109,"93",0,3.2,0,0,3.2,0,10.8,19.4,30.1,33.3,"166359",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"4","4005800",Queens,I,"005800","58",QN56,Ozone Park,"4113",6431971.7763099996373057365417480468750,11933.6255916999998589744791388511658,Queens 58,"1952",6,3.2,7.8,9.8,7.7,18,14.6,10,13.9,9,"72069",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"2","2023100",Bronx,I,"023100","231",BX41,Mount Hope,"3707",1290995.4958699999842792749404907226563,4649.7521159999996598344296216964722,Bronx 231,"455",15.6,13.8,17.6,15.6,11,14.7,10.8,0,0,0.9,"28365",BronxCare Hospital Center,"1650 Grand Concourse, Bronx, NY 10457",Mount Sinai,"415","480,769","1941",40.843471500000000,-73.913268500000001
"2","2023100",Bronx,I,"023100","231",BX41,Mount Hope,"3707",1290995.4958699999842792749404907226563,4649.7521159999996598344296216964722,Bronx 231,"455",15.6,13.8,17.6,15.6,11,14.7,10.8,0,0,0.9,"28365",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2027600",Bronx,I,"027600","276",BX99,park-cemetery-etc-Bronx,"3703",19661442.1794000007212162017822265625000,25347.5433651999992434866726398468018,Bronx 276,"4",0,100,0,0,0,0,0,0,0,0,"0",Calvary Hospital Inc,"1740-70 Eastchester Road, Bronx, NY 10461",Others,"200","172,268","1977",40.848097899999999,-73.846059199999999
"2","2027600",Bronx,I,"027600","276",BX99,park-cemetery-etc-Bronx,"3703",19661442.1794000007212162017822265625000,25347.5433651999992434866726398468018,Bronx 276,"4",0,100,0,0,0,0,0,0,0,0,"0",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2028400",Bronx,I,"028400","284",BX37,Van Nest-Morris Park-Westchester Square,"3704",12223292.8270999994128942489624023437500,20862.8413470000014058314263820648193,Bronx 284,"21",0,0,19,0,19,0,0,61.9,0,0,"0",Calvary Hospital Inc,"1740-70 Eastchester Road, Bronx, NY 10461",Others,"200","172,268","1977",40.848097899999999,-73.846059199999999
"2","2028400",Bronx,I,"028400","284",BX37,Van Nest-Morris Park-Westchester Square,"3704",12223292.8270999994128942489624023437500,20862.8413470000014058314263820648193,Bronx 284,"21",0,0,19,0,19,0,0,61.9,0,0,"0",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2006400",Bronx,E,"006400","64",BX08,West Farms-Bronx River,"3709",1838857.0912099999841302633285522460938,5786.3286951099998987047001719474792,Bronx 64,"1337",25.6,4.9,10,10,13.8,17.3,9.6,4.6,2.5,1.7,"34604",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2021800",Bronx,E,"021800","218",BX08,West Farms-Bronx River,"3709",3460951.6384700001217424869537353515625,9122.4531885300002613803371787071228,Bronx 218,"2320",7.6,4.4,17.5,13.4,13.1,18.7,10,11.4,2.6,1.3,"39596",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2021800",Bronx,E,"021800","218",BX08,West Farms-Bronx River,"3709",3460951.6384700001217424869537353515625,9122.4531885300002613803371787071228,Bronx 218,"2320",7.6,4.4,17.5,13.4,13.1,18.7,10,11.4,2.6,1.3,"39596",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"4","4064500",Queens,I,"064500","645",QN17,Forest Hills,"4108",3401293.5191299999132752418518066406250,9664.8951728800002456409856677055359,Queens 645,"739",5.4,1.1,7.2,8,6.4,22.3,15.8,12.6,11.6,9.6,"74798",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"4","4073100",Queens,I,"073100","731",QN17,Forest Hills,"4108",2028650.2080300000961869955062866210938,6711.0252573999996457132510840892792,Queens 731,"556",5.2,0,5.8,7.9,4.1,11.5,14.9,16.4,17.6,16.5,"101250",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"4","4129103",Queens,I,"129103","1291.03",QN42,Oakland Gardens,"4104",4939341.0077400002628564834594726562500,10064.7587401000000681960955262184143,Queens 1291.03,"1963",7.7,4,8.3,7.8,13.9,14,10,19,7.5,7.9,"62784",Queens Hospital Center,"82-68 164th Street, Jamaica, NY 11432",Health+,"269","1,254,367","1939",40.717169300000002,-73.805725199999998
"4","4129103",Queens,I,"129103","1291.03",QN42,Oakland Gardens,"4104",4939341.0077400002628564834594726562500,10064.7587401000000681960955262184143,Queens 1291.03,"1963",7.7,4,8.3,7.8,13.9,14,10,19,7.5,7.9,"62784",Long Island Jewish Medical Center,"270-05 76th Ave, New Hyde Park, NY 11040",Northwell,"1025","2,014,617","1959",40.753290999999997,-73.709252199999995
"3","3003100",Brooklyn,I,"003100","31",BK68,Fort Greene,"4004",3102639.1439999998547136783599853515625,7674.1993366599999717436730861663818,Brooklyn 31,"1073",2.8,2.1,3.4,4.4,11.2,11.6,11.9,18.6,16.9,17.1,"107132",Brooklyn Hospital Center - Downtown Campus,"121 Dekalb Avenue, Brooklyn, NY 11201",SUNY,"464","335,000","1982",40.691268999999998,-73.979962999999998
"3","3021500",Brooklyn,E,"021500","215",BK64,Prospect Heights,"4006",1590547.9179799999110400676727294921875,6477.6778006799995637265965342521667,Brooklyn 215,"2453",12.5,3.4,4.7,2.3,11.5,9.6,11.7,10.9,12.6,20.8,"91058",New York-Presbyterian Brooklyn Methodist Hospital,"506 Sixth Street, Brooklyn, NY 11215",NewYork-Presbyterian,"591","577,381","1931",40.668331600000002,-73.982023600000005
"3","3021500",Brooklyn,E,"021500","215",BK64,Prospect Heights,"4006",1590547.9179799999110400676727294921875,6477.6778006799995637265965342521667,Brooklyn 215,"2453",12.5,3.4,4.7,2.3,11.5,9.6,11.7,10.9,12.6,20.8,"91058",Kings County Hospital Center,"451 Clarkson Avenue, Brooklyn, NY 11203",Health+,"639","1,503,150","1930",40.656885600000003,-73.946896199999998
"3","3021500",Brooklyn,E,"021500","215",BK64,Prospect Heights,"4006",1590547.9179799999110400676727294921875,6477.6778006799995637265965342521667,Brooklyn 215,"2453",12.5,3.4,4.7,2.3,11.5,9.6,11.7,10.9,12.6,20.8,"91058",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"2","2038500",Bronx,E,"038500","385",BX01,Claremont-Bathgate,"3705",2053025.3170400001108646392822265625000,7631.4327169300004243268631398677826,Bronx 385,"1674",25.1,16,17.1,11,15.9,7.6,3.1,3.3,0,0.8,"20466",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"4","4002500",Queens,E,"002500","25",QN68,Queensbridge-Ravenswood-Long Island City,"4101",2240196.3672699998132884502410888671875,6022.4860588800002005882561206817627,Queens 25,"3235",17.5,25.3,24.2,9,12.7,4.8,4.5,0.7,0.2,1.1,"17411",Hospital for Special Surgery,"535 E 70th Street, New York, NY 10021",NewYork-Presbyterian,"215","422,128","1955",40.764911200000000,-73.954565099999996
"3","3051200",Brooklyn,E,"051200","512",BK42,Flatbush,"4015",1510997.5724500000942498445510864257813,5531.8439198500000202329829335212708,Brooklyn 512,"2364",11.9,4.5,8.8,7.7,12.7,20.7,14.6,12.9,2,4.2,"54688",University Hospital of Brooklyn (Downstate),"445 Lenox Road, Brooklyn, NY 11203",SUNY,"342","1,061,288","1956",40.655007400000002,-73.946440600000003
"3","3152200",Brooklyn,I,"152200","1522",BK42,Flatbush,"4015",4192019.5622800001874566078186035156250,9342.8039085799991880776360630989075,Brooklyn 1522,"1086",4.3,4.4,5.6,4,2.9,10.6,11.6,14.4,15.4,26.8,"113696",University Hospital of Brooklyn (Downstate),"445 Lenox Road, Brooklyn, NY 11203",SUNY,"342","1,061,288","1956",40.655007400000002,-73.946440600000003
"3","3152200",Brooklyn,I,"152200","1522",BK42,Flatbush,"4015",4192019.5622800001874566078186035156250,9342.8039085799991880776360630989075,Brooklyn 1522,"1086",4.3,4.4,5.6,4,2.9,10.6,11.6,14.4,15.4,26.8,"113696",New York-Presbyterian Brooklyn Methodist Hospital,"506 Sixth Street, Brooklyn, NY 11215",NewYork-Presbyterian,"591","577,381","1931",40.668331600000002,-73.982023600000005
"2","2023703",Bronx,E,"023703","237.03",BX40,Fordham South,"3707",1071852.0755499999504536390304565429688,4924.1113661899998987792059779167175,Bronx 237.03,"1594",19.4,9.8,15.3,8.8,9.7,9.8,19.4,6.9,0.9,0,"32930",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"4","4010300",Queens,E,"010300","103",QN72,Steinway,"4101",2695889.6519599999301135540008544921875,9276.2613079599996126489713788032532,Queens 103,"1820",4.8,4.5,7.4,10,9.7,17.5,16.3,19.3,5.3,5.2,"68490",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4003700",Queens,I,"003700","37",QN68,Queensbridge-Ravenswood-Long Island City,"4101",4148785.2184899998828768730163574218750,16266.2992145000007440103217959403992,Queens 37,"0",0,0,0,0,0,0,0,0,0,0,"0",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4003700",Queens,I,"003700","37",QN68,Queensbridge-Ravenswood-Long Island City,"4101",4148785.2184899998828768730163574218750,16266.2992145000007440103217959403992,Queens 37,"0",0,0,0,0,0,0,0,0,0,0,"0",Rockefeller University Hospital,"1230 York Avenue, New York, NY 10021",Others,"40","1,200,000","1940",40.762503799999998,-73.957727800000001
"4","4003700",Queens,I,"003700","37",QN68,Queensbridge-Ravenswood-Long Island City,"4101",4148785.2184899998828768730163574218750,16266.2992145000007440103217959403992,Queens 37,"0",0,0,0,0,0,0,0,0,0,0,"0",Hospital for Special Surgery,"535 E 70th Street, New York, NY 10021",NewYork-Presbyterian,"215","422,128","1955",40.764911200000000,-73.954565099999996
"4","4008600",Queens,I,"008600","86",QN56,Ozone Park,"4113",3519431.5363599997945129871368408203125,7843.6022975500000029569491744041443,Queens 86,"839",3.1,4.5,6.9,6,8.6,14.1,15.3,24.3,12,5.2,"87679",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"2","2005001",Bronx,E,"005001","50.01",BX55,Soundview-Bruckner,"3709",1053604.1640300001017749309539794921875,4206.1213699099998848396353423595428,Bronx 50.01,"1565",19.6,10.7,20.6,16.5,8.4,6.8,8.6,3.2,2.8,2.9,"24619",BronxCare Hospital Center (Fulton Division),"1276 Fulton Avenue, Bronx, NY 10456",Mount Sinai,"170","331,624","1927",40.831379699999999,-73.904997300000005
"2","2005001",Bronx,E,"005001","50.01",BX55,Soundview-Bruckner,"3709",1053604.1640300001017749309539794921875,4206.1213699099998848396353423595428,Bronx 50.01,"1565",19.6,10.7,20.6,16.5,8.4,6.8,8.6,3.2,2.8,2.9,"24619",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2005002",Bronx,E,"005002","50.02",BX55,Soundview-Bruckner,"3709",1226231.1776000000536441802978515625000,4539.7898148200001742225140333175659,Bronx 50.02,"1871",20.6,12.6,16,14.4,12.3,12.6,6.7,4.1,0.6,0,"26534",BronxCare Hospital Center (Fulton Division),"1276 Fulton Avenue, Bronx, NY 10456",Mount Sinai,"170","331,624","1927",40.831379699999999,-73.904997300000005
"2","2005002",Bronx,E,"005002","50.02",BX55,Soundview-Bruckner,"3709",1226231.1776000000536441802978515625000,4539.7898148200001742225140333175659,Bronx 50.02,"1871",20.6,12.6,16,14.4,12.3,12.6,6.7,4.1,0.6,0,"26534",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"4","4128300",Queens,I,"128300","1283",QN99,park-cemetery-etc-Queens,"4106",21271440.7327999994158744812011718750000,28409.9391207000007852911949157714844,Queens 1283,"0",0,0,0,0,0,0,0,0,0,0,"0",Queens Hospital Center,"82-68 164th Street, Jamaica, NY 11432",Health+,"269","1,254,367","1939",40.717169300000002,-73.805725199999998
"2","2041100",Bronx,E,"041100","411",BX05,Bedford Park-Fordham North,"3706",1309717.0178799999412149190902709960938,5854.6907656599996698787435889244080,Bronx 411,"1208",17,5,7.9,12.6,15.6,13.7,10.3,13,0.1,4.9,"39405",North Central Bronx Hospital,"3424 Kossuth Avenue & 210th Street, Bronx, NY 10467",Health+,"213","204,200","1972",40.880474900000003,-73.883319200000003
"4","4136700",Queens,E,"136700","1367",QN42,Oakland Gardens,"4104",8263390.9338499996811151504516601562500,11750.4689519000003201654180884361267,Queens 1367,"2306",3.1,3.6,6.8,6.9,9.3,23,10.4,27,7.2,2.8,"73026",Queens Hospital Center,"82-68 164th Street, Jamaica, NY 11432",Health+,"269","1,254,367","1939",40.717169300000002,-73.805725199999998
"4","4136700",Queens,E,"136700","1367",QN42,Oakland Gardens,"4104",8263390.9338499996811151504516601562500,11750.4689519000003201654180884361267,Queens 1367,"2306",3.1,3.6,6.8,6.9,9.3,23,10.4,27,7.2,2.8,"73026",Long Island Jewish Medical Center,"270-05 76th Ave, New Hyde Park, NY 11040",Northwell,"1025","2,014,617","1959",40.753290999999997,-73.709252199999995
"3","3120000",Brooklyn,E,"120000","1200",BK82,East New York,"4008",1623803.8702799999155104160308837890625,6327.9428977600000507663935422897339,Brooklyn 1200,"798",7.8,3.6,17.7,18.9,12.8,12.8,11.7,11.7,1.9,1.3,"37833",Brookdale Hospital Medical Center,"1 Brookdale Plaza, Brooklyn, NY 11212",Others,"530","511,776","1961",40.654917200000000,-73.914885799999993
"3","3120000",Brooklyn,E,"120000","1200",BK82,East New York,"4008",1623803.8702799999155104160308837890625,6327.9428977600000507663935422897339,Brooklyn 1200,"798",7.8,3.6,17.7,18.9,12.8,12.8,11.7,11.7,1.9,1.3,"37833",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"3","3120200",Brooklyn,E,"120200","1202",BK83,Cypress Hills-City Line,"4008",1641233.4455099999904632568359375000000,6114.4555080099999031517654657363892,Brooklyn 1202,"575",7.7,8.7,16,11.3,16.9,10.4,12.2,11,5,0.9,"37173",Brookdale Hospital Medical Center,"1 Brookdale Plaza, Brooklyn, NY 11212",Others,"530","511,776","1961",40.654917200000000,-73.914885799999993
"3","3120200",Brooklyn,E,"120200","1202",BK83,Cypress Hills-City Line,"4008",1641233.4455099999904632568359375000000,6114.4555080099999031517654657363892,Brooklyn 1202,"575",7.7,8.7,16,11.3,16.9,10.4,12.2,11,5,0.9,"37173",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"3","3120200",Brooklyn,E,"120200","1202",BK83,Cypress Hills-City Line,"4008",1641233.4455099999904632568359375000000,6114.4555080099999031517654657363892,Brooklyn 1202,"575",7.7,8.7,16,11.3,16.9,10.4,12.2,11,5,0.9,"37173",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"2","2020900",Bronx,E,"020900","209",BX63,West Concourse,"3708",1424318.8516400000080466270446777343750,5201.9272863799997139722108840942383,Bronx 209,"1709",20.4,9.4,14.2,12.8,15.9,11.9,10.7,4,0.8,0,"30625",BronxCare Hospital Center,"1650 Grand Concourse, Bronx, NY 10457",Mount Sinai,"415","480,769","1941",40.843471500000000,-73.913268500000001
"2","2022500",Bronx,E,"022500","225",BX14,East Concourse-Concourse Village,"3708",1925145.5945200000423938035964965820313,5931.3653148800003691576421260833740,Bronx 225,"2328",15.8,6.1,13.3,14.6,14.7,16.9,15.6,0,1.2,1.9,"35137",BronxCare Hospital Center (Fulton Division),"1276 Fulton Avenue, Bronx, NY 10456",Mount Sinai,"170","331,624","1927",40.831379699999999,-73.904997300000005
"2","2022500",Bronx,E,"022500","225",BX14,East Concourse-Concourse Village,"3708",1925145.5945200000423938035964965820313,5931.3653148800003691576421260833740,Bronx 225,"2328",15.8,6.1,13.3,14.6,14.7,16.9,15.6,0,1.2,1.9,"35137",BronxCare Hospital Center,"1650 Grand Concourse, Bronx, NY 10457",Mount Sinai,"415","480,769","1941",40.843471500000000,-73.913268500000001
